246.39389,66.86906,9.5,4.5
245.75266,102.808945,9.5,5.5
246.28267,238.51564,9.5,9.5
245.48212,119.34551,9.5,6.0
246.4061,85.55001,9.5,5.0
245.67601,221.32944,9.5,9.0
245.65424,134.92563,9.5,6.5
245.58313,203.03955,9.5,8.5
245.92862,186.69455,9.5,8.0
245.92667,168.81224,9.5,7.5
245.56345,152.53558,9.5,7.0
227.4856,32.281475,9.0,3.5
228.95892,67.943794,9.0,4.5
229.53029,102.50837,9.0,5.5
230.17154,237.02751,9.0,9.5
229.3511,135.23125,9.0,6.5
229.67732,202.56075,9.0,8.5
229.70866,168.71219,9.0,7.5
211.00696,15.425767,8.5,3.0
211.5143,32.939873,8.5,3.5
212.2888,48.683357,8.5,4.0
212.34285,68.172264,8.5,4.5
212.50551,102.25757,8.5,5.5
215.01335,236.78458,8.5,9.5
211.99214,118.31964,8.5,6.0
212.62796,85.470184,8.5,5.0
213.6843,219.90077,8.5,9.0
213.94554,202.78584,8.5,8.5
213.94373,185.90623,8.5,8.0
213.64914,168.43082,8.5,7.5
213.11186,152.63248,8.5,7.0
212.22963,135.54152,8.5,6.5
195.69203,32.892513,8.0,3.5
196.83812,67.49501,8.0,4.5
196.71413,101.971634,8.0,5.5
197.34859,135.62025,8.0,6.5
198.30121,237.3678,8.0,9.5
197.57578,202.8766,8.0,8.5
196.8955,168.06117,8.0,7.5
180.72012,16.519007,7.5,3.0
180.33186,33.031326,7.5,3.5
180.65314,49.55608,7.5,4.0
181.89458,67.41506,7.5,4.5
181.39864,101.693695,7.5,5.5
181.2295,118.10171,7.5,6.0
181.96501,135.69362,7.5,6.5
181.89067,152.18654,7.5,7.0
181.83179,85.063805,7.5,5.0
181.61719,168.46701,7.5,7.5
181.99829,237.6157,7.5,9.5
181.89594,220.16502,7.5,9.0
181.63278,202.69684,7.5,8.5
181.19614,185.419,7.5,8.0
165.4567,32.42452,7.0,3.5
165.53032,67.51178,7.0,4.5
166.19258,101.45155,7.0,5.5
166.07494,134.65308,7.0,6.5
165.9256,168.79663,7.0,7.5
166.26509,237.98134,7.0,9.5
165.24191,202.34824,7.0,8.5
149.50056,15.892412,6.5,3.0
149.83391,32.0285,6.5,3.5
149.6088,49.15796,6.5,4.0
149.82285,67.21371,6.5,4.5
150.14609,101.313385,6.5,5.5
150.38611,85.0315,6.5,5.0
149.8123,117.94283,6.5,6.0
149.92131,134.70473,6.5,6.5
150.00267,152.54308,6.5,7.0
149.91457,169.03769,6.5,7.5
149.74214,185.13707,6.5,8.0
151.28757,238.93509,6.5,9.5
150.4582,220.4108,6.5,9.0
149.60098,202.73433,6.5,8.5
134.04436,31.852255,6.0,3.5
133.40112,67.10734,6.0,4.5
133.30925,100.74839,6.0,5.5
133.55447,134.74998,6.0,6.5
134.24025,169.14142,6.0,7.5
134.83553,202.87587,6.0,8.5
136.1154,238.78262,6.0,9.5
120.06963,15.6452265,5.5,3.0
119.210915,31.835087,5.5,3.5
118.85085,48.971577,5.5,4.0
117.96953,67.103004,5.5,4.5
118.02891,100.161285,5.5,5.5
118.13911,117.89842,5.5,6.0
118.02153,83.89494,5.5,5.0
118.20378,134.71149,5.5,6.5
118.37564,152.60533,5.5,7.0
118.49432,169.1486,5.5,7.5
118.63408,185.29053,5.5,8.0
118.952675,202.92961,5.5,8.5
119.36107,220.72864,5.5,9.0
118.8386,238.52426,5.5,9.5
103.88459,31.602205,5.0,3.5
103.11684,67.21204,5.0,4.5
102.30565,100.24306,5.0,5.5
101.82513,134.74333,5.0,6.5
102.2657,169.09157,5.0,7.5
103.117935,202.8068,5.0,8.5
103.65258,238.35394,5.0,9.5
88.78984,16.452766,4.5,3.0
88.210625,31.62932,4.5,3.5
87.75356,49.58635,4.5,4.0
87.371635,67.55765,4.5,4.5
86.76197,100.40717,4.5,5.5
86.660286,117.45954,4.5,6.0
86.713264,134.69307,4.5,6.5
86.9669,152.45033,4.5,7.0
87.029755,84.251076,4.5,5.0
87.28206,168.8766,4.5,7.5
87.72055,184.91843,4.5,8.0
88.47757,202.47122,4.5,8.5
88.427986,220.24466,4.5,9.0
88.59992,237.9713,4.5,9.5
72.299034,31.469727,4.0,3.5
71.888,67.54621,4.0,4.5
70.98887,100.693306,4.0,5.5
