88.33843,54.8739,4.5,4.0
88.59648,72.89981,4.5,4.5
88.76381,103.96381,4.5,5.5
88.847466,119.49581,4.5,6.0
88.93113,135.02782,4.5,6.5
89.04967,151.0586,4.5,7.0
88.71503,88.930595,4.5,5.0
89.09845,166.09181,4.5,7.5
89.14723,181.12503,4.5,8.0
89.33553,198.15337,4.5,8.5
88.596016,216.24904,4.5,9.0
87.92626,235.34227,4.5,9.5
71.91009,34.971405,4.0,3.5
73.52839,72.449814,4.0,4.5
73.73059,104.012596,4.0,5.5
73.89791,135.0766,4.0,6.5
74.06523,166.1406,4.0,7.5
73.803535,198.23703,4.0,8.5
72.89305,235.39105,4.0,9.5
57.46273,72.06957,3.5,4.5
56.20711,54.11342,3.5,4.0
54.811985,34.162136,3.5,3.5
53.62612,17.203548,3.5,3.0
58.08005,88.065475,3.5,5.0
58.662495,103.56259,3.5,5.5
58.746155,119.0946,3.5,6.0
58.864697,135.12538,3.5,6.5
58.983234,151.15616,3.5,7.0
59.032017,166.18938,3.5,7.5
58.58202,181.25748,3.5,8.0
58.271534,198.3207,3.5,8.5
58.529587,216.3466,3.5,9.0
57.85983,235.43983,3.5,9.5
41.36219,71.190544,3.0,4.5
43.095615,103.14748,3.0,5.5
37.713882,33.35287,3.0,3.5
43.83148,135.17416,3.0,6.5
43.998802,166.23816,3.0,7.5
42.27563,198.93802,3.0,8.5
39.90368,236.69545,3.0,9.5
27.52874,102.73235,2.5,5.5
25.191898,69.31396,2.5,4.5
23.936281,51.357803,2.5,4.0
22.541151,31.406525,2.5,3.5
27.64728,118.76314,2.5,6.0
27.800697,135.2927,2.5,6.5
27.988993,152.32104,2.5,7.0
26.377758,86.272545,2.5,5.0
27.96802,166.35669,2.5,7.5
17.295279,13.729397,2.5,3.0
27.088995,182.45723,2.5,8.0
26.279726,199.55534,2.5,8.5
24.612408,218.71832,2.5,9.0
21.089474,240.01595,2.5,9.5
8.093796,68.50469,2.0,4.5
9.896977,101.45918,2.0,5.5
11.769916,135.41124,2.0,6.5
4.375729,29.669449,2.0,3.5
12.006994,167.4728,2.0,7.5
10.318702,200.67143,2.0,8.5
