4.285714285714285476e-01
2.867924528301886711e-01
3.389830508474576121e-01
2.967741935483870774e-01
3.714285714285714413e-01
5.709923664122137366e-01
7.215007215007215313e-01
6.428571428571429047e-01
6.558641975308642236e-01
4.892086330935251914e-01
5.272727272727272263e-01
6.402173913043478493e-01
4.036520903411821015e-01
2.065217391304347838e-01
2.964092140921409380e-01
6.831928606841843887e-01
6.713815152102305950e-01
1.183184855233852945e-01
7.349081364829396223e-01
5.100467289719625708e-01
8.443482224247949031e-01
7.199999999999999734e-01
7.108072672785166191e-01
7.285488335310399410e-01
7.392857142857143238e-01
7.989981214777708285e-01
7.624513978892797361e-01
8.251016850668215774e-01
8.015690776884806246e-01
8.499556737588652711e-01
7.818690281985550827e-01
7.264859940787975479e-01
7.956315289648623335e-01
8.127429805615550285e-01
7.383248251087162206e-01
8.255431204739960283e-01
8.079561042524004977e-01
8.741652754590985008e-01
8.329386437029063783e-01
7.562656641604009744e-01
5.561613958560523985e-01
8.296564195298372635e-01
7.719393282773564513e-01
8.329326923076922906e-01
8.586497890295358149e-01
7.579861111111111382e-01
8.610135474159558155e-01
6.844241501775748526e-01
8.361176077514199667e-01
8.406281323087203550e-01
8.949785670545009619e-01
8.758654000966028530e-01
8.563082487133120146e-01
9.142149272220502221e-01
7.685411572942135727e-01
8.429595563370756439e-01
8.161911081619110941e-01
7.865123703112529840e-01
8.364700961940610968e-01
8.033604620635337312e-01
8.920212765957447054e-01
8.570368538214196974e-01
8.925748347803550420e-01
8.590664272890484732e-01
7.889413351314902290e-01
7.871268885886254507e-01
7.734459867229933616e-01
8.528724894908921161e-01
8.290995825879546866e-01
7.758211987809008336e-01
8.307578192607244505e-01
7.648221343873518041e-01
9.268321236244438932e-01
6.965717606042998167e-01
8.590648434053815841e-01
8.225619399051132818e-01
6.131233595800524849e-01
9.280303030303029832e-01
9.519038076152304129e-01
8.793316831683167800e-01
8.285828984343637238e-01
5.331677018633540488e-01
5.603448275862068506e-01
7.952314165497895715e-01
5.707717569786535661e-01
6.534301856335754666e-01
6.991596638655461771e-01
7.672413793103448620e-01
6.693711967545639130e-01
8.849329205366357476e-01
8.275685370228029747e-01
8.310369192722133480e-01
8.777969018932874068e-01
7.306129659070835780e-01
8.803853358308804111e-01
6.338615512927439077e-01
6.705081194342588091e-01
8.955487864793161279e-01
8.240930869267625303e-01
7.987455685846741593e-01
8.303400492296472146e-01
8.010552451893233616e-01
7.367288378766140289e-01
7.707312806158153062e-01
9.212730318257956741e-01
8.251778400517353340e-01
8.793103448275861878e-01
8.892533070952224339e-01
9.208916083916084405e-01
8.744409660107334004e-01
7.791855203619909576e-01
8.922577152138603251e-01
9.406983400114481420e-01
9.180035650623885601e-01
8.647510788338069743e-01
9.261947297900848808e-01
8.965009982137228661e-01
8.375644392568816210e-01
8.900705485942929096e-01
8.723915761130878188e-01
8.681622618315918416e-01
9.065934065934065922e-01
8.208714362560516342e-01
8.415112386417982204e-01
8.321376011773362613e-01
8.670076726342711426e-01
8.868724559023066778e-01
8.691457783641161061e-01
8.837209302325581550e-01
9.326647564469914276e-01
9.163432514014661079e-01
8.106060606060605522e-01
9.202755905511811330e-01
9.147286821705425952e-01
9.557657888008181946e-01
9.208633093525180335e-01
9.128205128205127972e-01
8.970634920634921183e-01
9.486364396854609637e-01
9.349389530021742223e-01
8.432609586235149113e-01
7.731702400103680484e-01
